Transaction_ID,Timestamp,Sender_Name,Sender_UPI_ID,Receiver_Name,Receiver_UPI_ID,Amount_INR,Status,is_fraud
b0f3e2bd-833e-4831-bf93-5a0e44b4d220,2024-11-18 16:00:00,User 207,user207@bank,User 236,user236@bank,763.36,SUCCESS,0
ee94746b-eca2-44e8-95ce-5b453296acc9,2023-05-02 16:00:00,User 1023,user1023@bank,User 48,user48@bank,1481.46,SUCCESS,0
723ea91b-4c48-40da-bd2c-357b3992701d,2024-11-18 20:00:00,User 446,user446@bank,User 1204,user1204@bank,1953.08,SUCCESS,0
a81a3043-55de-4047-badc-79e299a50052,2025-01-11 04:00:00,User 1670,user1670@bank,User 1031,user1031@bank,759.25,SUCCESS,0
48ed5650-f35a-4f79-965c-f465cf45d793,2023-04-12 12:00:00,User 648,user648@bank,User 1972,user1972@bank,249.36,SUCCESS,0
e5b77ce2-bcdf-4172-9c83-1ebeb60a8f64,2024-02-10 06:00:00,User 569,user569@bank,User 1931,user1931@bank,1674.56,SUCCESS,0
5aa04552-e765-4fd9-b3cb-2cd8375598ae,2024-05-02 16:00:00,User 1209,user1209@bank,User 729,user729@bank,535.09,SUCCESS,0
fc7afd23-e02d-4f3f-b4c9-aed1f0603baf,2024-07-18 15:00:00,User 1728,user1728@bank,User 1419,user1419@bank,705.65,SUCCESS,0
f6399358-80a1-4c08-9c94-5c69738625de,2023-09-07 02:00:00,User 1722,user1722@bank,User 1267,user1267@bank,1519.02,SUCCESS,0
57571014-869e-4370-803e-3ba7d0d05d98,2024-09-13 11:00:00,User 501,user501@bank,User 1999,user1999@bank,1388.09,SUCCESS,0
567c8ac9-74ec-46a9-8494-9736d5f265c5,2024-10-31 20:00:00,User 1253,user1253@bank,User 660,user660@bank,327.3,SUCCESS,0
32a8b491-717a-48c1-be4e-43a381f81f2a,2023-09-28 12:00:00,User 1512,user1512@bank,User 402,user402@bank,752.43,SUCCESS,0
c4e84dc2-6838-4705-84cd-b41658c8462a,2023-09-10 04:00:00,User 597,user597@bank,User 1674,user1674@bank,935.64,SUCCESS,0
e08f50a8-3d99-4c72-a219-b3877101c4f9,2023-03-21 05:00:00,User 935,user935@bank,User 397,user397@bank,1209.26,SUCCESS,0
183fcc31-72dd-4c8c-821c-fe7d853f196c,2023-04-05 06:00:00,User 980,user980@bank,User 437,user437@bank,292.44,SUCCESS,0
1e9f1fbf-ad87-4177-9595-bd69e497e8ea,2023-10-29 15:00:00,User 938,user938@bank,User 66,user66@bank,393.86,SUCCESS,0
6733b3ad-595b-4109-add4-728ff824a8e2,2024-02-01 17:00:00,User 955,user955@bank,User 1191,user1191@bank,282.15,SUCCESS,0
ffbfbee9-3700-4f45-86b0-9a2523203bf6,2024-06-25 17:00:00,User 1024,user1024@bank,User 1817,user1817@bank,1407.41,SUCCESS,0
3b49c0cc-d315-4797-8056-80ee31d04a93,2024-09-11 14:00:00,User 192,user192@bank,User 968,user968@bank,861.94,SUCCESS,0
f9fa4281-0911-4138-bc2c-017a7ace2e69,2025-01-26 06:00:00,User 1953,user1953@bank,User 1910,user1910@bank,812.25,SUCCESS,0
fa599357-f366-470c-8ef9-0086ce2992be,2023-08-30 17:00:00,User 1633,user1633@bank,User 643,user643@bank,284.23,SUCCESS,0
85255741-58dc-4205-843f-12d69ac597ca,2024-05-01 04:00:00,User 1919,user1919@bank,User 466,user466@bank,510.57,SUCCESS,0
5104a5be-2012-43b0-8975-3c3e0ad7753a,2024-08-23 19:00:00,User 382,user382@bank,User 697,user697@bank,1380.05,SUCCESS,0
12dd47b7-9bf9-43cb-a858-b3e8b1a10ce9,2024-09-27 09:00:00,User 321,user321@bank,User 1995,user1995@bank,271.24,SUCCESS,0
ca322433-aea4-4ffe-bf79-0c3b26de9745,2023-05-26 17:00:00,User 1718,user1718@bank,User 1448,user1448@bank,438.36,SUCCESS,0
ea007d65-c445-4b79-aedd-05a88e48dad4,2023-12-10 06:00:00,User 1880,user1880@bank,User 1531,user1531@bank,902.49,SUCCESS,0
b0a17331-e4fe-43ab-a7c3-145c8a428c8a,2024-11-08 00:00:00,User 1348,user1348@bank,User 1287,user1287@bank,791.64,SUCCESS,0
551bff3c-dde5-44da-8b80-b40c24a740c9,2023-02-13 11:02:00,User 401,user401@bank,User 947,user947@bank,302.26,SUCCESS,1
d7d18a17-2d3b-4f17-9788-20c43b52a18c,2024-06-14 05:00:00,User 1099,user1099@bank,User 1448,user1448@bank,1364.35,SUCCESS,0
a5918e21-15e7-4481-9304-b4f412def3a4,2024-01-23 06:00:00,User 1782,user1782@bank,User 1521,user1521@bank,207.61,SUCCESS,0
2d2ebda3-dc7a-4e0f-be76-1dcc237d4dd4,2023-12-16 19:00:00,User 411,user411@bank,User 1841,user1841@bank,527.15,SUCCESS,0
0644d860-cc6e-4303-aa60-48436cbc0f32,2023-09-30 21:00:00,User 1480,user1480@bank,User 1592,user1592@bank,854.68,SUCCESS,0
8e22d7ff-26d2-473a-8dbf-6e1b0a7bddf5,2023-07-25 04:00:00,User 1941,user1941@bank,User 673,user673@bank,1639.79,SUCCESS,0
f23e2a27-f33f-4b23-940d-e7d72eb5c603,2024-01-08 00:00:00,User 1189,user1189@bank,User 472,user472@bank,758.81,SUCCESS,0
bbd3d803-10aa-4c1f-b479-57f1c8baecf5,2023-04-15 23:00:00,User 246,user246@bank,User 656,user656@bank,1113.05,SUCCESS,0
0b634e72-851d-4ec0-b1da-b65f050e1cec,2023-01-22 00:00:00,User 990,user990@bank,User 1232,user1232@bank,559.43,SUCCESS,0
04f467dd-99cc-40cb-a0f9-f8cede964bdb,2024-11-01 07:00:00,User 679,user679@bank,User 1242,user1242@bank,62.96,SUCCESS,0
4d8599b3-157e-4323-8b07-efc1cda13b28,2024-06-13 00:00:00,User 302,user302@bank,User 1794,user1794@bank,1091.22,SUCCESS,0
3097f43d-def2-417c-872a-7e06ff55a452,2023-06-30 13:00:00,User 1238,user1238@bank,User 294,user294@bank,233.51,SUCCESS,0
23bf0d40-ed49-41ae-81cb-ee3e1f1ff6f5,2025-01-09 12:00:00,User 1187,user1187@bank,User 67,user67@bank,220.1,SUCCESS,0
3d0f0b77-7eb1-4525-aade-7d4d6f40b984,2025-02-28 08:00:00,User 1060,user1060@bank,User 1705,user1705@bank,685.72,SUCCESS,0
5298ece0-671b-4e2b-90df-b672de5d1c39,2023-12-28 23:00:00,User 1694,user1694@bank,User 581,user581@bank,1427.48,SUCCESS,0
7376fdab-ef27-4df9-8cb8-9ab40a49f80e,2023-01-27 07:22:00,User 1562,user1562@bank,User 844,user844@bank,482.16,SUCCESS,1
04e5c563-bf9f-42ad-9f11-63624300fbb9,2023-01-18 03:00:00,User 592,user592@bank,User 360,user360@bank,946.74,SUCCESS,0
5cf66bf1-8fbc-4406-86d8-f42815e03561,2024-05-10 14:00:00,User 436,user436@bank,User 623,user623@bank,1974.54,SUCCESS,0
fc5440f7-bd25-4952-8171-86f8f47da399,2024-09-05 23:00:00,User 200,user200@bank,User 965,user965@bank,677.12,SUCCESS,0
3343434a-7cce-4561-acec-1dd583e6b258,2024-05-02 08:00:00,User 156,user156@bank,User 1825,user1825@bank,514.17,SUCCESS,0
eff24159-8e7f-4a4b-85a4-027fb2d1fd3c,2024-09-17 12:00:00,User 984,user984@bank,User 1075,user1075@bank,1164.13,SUCCESS,0
da14420a-e3c0-4d15-8a50-2d3ed331db57,2023-12-04 15:00:00,User 1648,user1648@bank,User 1553,user1553@bank,444.69,SUCCESS,0
eef82493-9943-4355-89a5-7ffa1e643ff2,2023-04-07 17:00:00,User 1823,user1823@bank,User 141,user141@bank,1461.11,SUCCESS,0
71a33e8d-ee35-4de8-81e4-aee20ffb8c75,2023-02-23 17:00:00,User 93,user93@bank,User 1442,user1442@bank,1069.88,SUCCESS,0
99daf52d-3ea3-4677-8cc5-ae2c621ff584,2023-01-20 06:00:00,User 527,user527@bank,User 1600,user1600@bank,1958.23,SUCCESS,0
16000c2c-c482-4929-bea6-fb23332ef6b8,2023-10-12 10:00:00,User 836,user836@bank,User 48,user48@bank,298.22,SUCCESS,0
1808ab16-cf54-43d9-9ce5-d571120725e3,2023-07-21 19:00:00,User 348,user348@bank,User 1440,user1440@bank,1783.21,SUCCESS,0
1f327848-98a9-42ac-8aba-a4931f5fc5b1,2023-12-17 22:00:00,User 190,user190@bank,User 59,user59@bank,266.46,SUCCESS,0
b1607af3-45da-486f-8b92-1eab6a021f73,2023-12-03 12:00:00,User 1656,user1656@bank,User 1916,user1916@bank,330.3,SUCCESS,0
9d70c993-63fa-46df-b5db-294ee94ba018,2025-01-06 05:00:00,User 661,user661@bank,User 1622,user1622@bank,663.24,SUCCESS,0
158da524-5176-490d-8941-d99ee58c2807,2023-01-23 21:19:00,User 10,user10@bank,User 1519,user1519@bank,1706.77,SUCCESS,1
e4384de6-285b-466c-801b-c875ffdb1f79,2024-07-15 15:00:00,User 1179,user1179@bank,User 534,user534@bank,1306.74,SUCCESS,0
fedfb0af-ca51-44ad-87f2-96de89c1ba6a,2023-01-18 10:17:00,User 120,user120@bank,User 329,user329@bank,141.21,SUCCESS,1
a3d216de-a3d8-4e66-9f82-610dd8071ea0,2025-02-22 12:00:00,User 654,user654@bank,User 1576,user1576@bank,1322.17,SUCCESS,0
4f54b7eb-4f56-4ba2-8bc2-75d1d1503dab,2023-02-27 12:00:00,User 855,user855@bank,User 1579,user1579@bank,1582.19,SUCCESS,0
d15dd611-5cda-416a-a78e-2b792df47cc2,2024-07-19 15:00:00,User 376,user376@bank,User 1693,user1693@bank,591.69,SUCCESS,0
dd361708-2511-40d8-bd0c-3c37ab548e78,2024-06-30 02:00:00,User 1,user1@bank,User 746,user746@bank,1864.78,SUCCESS,0
b82c5663-7a97-4f5c-bd46-93f2f44da92e,2025-02-09 01:00:00,User 1457,user1457@bank,User 1124,user1124@bank,816.02,SUCCESS,0
f25ecbce-6d11-4f07-b09a-a882376f7002,2025-01-26 20:00:00,User 362,user362@bank,User 1402,user1402@bank,436.59,SUCCESS,0
7069774a-99c6-4469-add9-ccad5ad7a7ef,2023-05-13 05:00:00,User 1674,user1674@bank,User 1874,user1874@bank,413.69,SUCCESS,0
ed41fea1-3cda-4d78-9e78-b4a4a27760a3,2024-06-07 07:00:00,User 1880,user1880@bank,User 1318,user1318@bank,1267.36,SUCCESS,0
2b6031cc-3234-4bb4-b61b-05f6f5606ae0,2025-01-15 14:00:00,User 1689,user1689@bank,User 1575,user1575@bank,1869.52,SUCCESS,0
4b97fb5f-ace0-4888-8dc6-e171e207a8f6,2023-03-18 20:00:00,User 1714,user1714@bank,User 1276,user1276@bank,1324.18,SUCCESS,0
843fe199-0d39-4348-bc77-5efd71fa8d6f,2024-05-18 02:00:00,User 1435,user1435@bank,User 1763,user1763@bank,599.86,SUCCESS,0
0dce10c7-6c99-4440-89c6-15fe8c6f1ee1,2024-12-20 09:00:00,User 1697,user1697@bank,User 1320,user1320@bank,1909.23,SUCCESS,0
fe023b3a-4a9d-42da-bef5-5b05df6cfb4e,2024-09-22 23:00:00,User 874,user874@bank,User 566,user566@bank,1798.97,SUCCESS,0
00d366b8-f23c-4d49-b1eb-b4ab188364c2,2025-01-06 15:00:00,User 193,user193@bank,User 1520,user1520@bank,451.02,SUCCESS,0
7c41774b-d59a-409c-a014-657f5d9d1ac7,2023-03-09 04:00:00,User 287,user287@bank,User 1384,user1384@bank,611.66,SUCCESS,0
964c850e-fe75-4aba-859d-c7001a7a1585,2025-02-25 22:00:00,User 721,user721@bank,User 552,user552@bank,1023.85,SUCCESS,0
fc7f35f7-fec2-4d71-8545-200c9601601a,2024-12-15 02:00:00,User 1132,user1132@bank,User 1448,user1448@bank,1089.96,SUCCESS,0
592dd730-3c1f-4f94-ad0d-cbad597edf4c,2024-11-23 12:00:00,User 310,user310@bank,User 297,user297@bank,282.42,SUCCESS,0
816f4dc2-5b5d-4fce-93fe-c650ac5ba2ff,2024-10-18 14:00:00,User 1139,user1139@bank,User 1065,user1065@bank,569.41,SUCCESS,0
b4f390be-cafb-4e8f-8c76-8cc76abff391,2024-10-21 18:00:00,User 1176,user1176@bank,User 314,user314@bank,1906.73,SUCCESS,0
b3ce74c2-3a12-49ba-8ee1-93465da83034,2024-02-06 06:00:00,User 1261,user1261@bank,User 1189,user1189@bank,725.69,SUCCESS,0
66beb35f-a29c-4f07-94fb-44afe19dd08d,2024-08-26 17:00:00,User 1962,user1962@bank,User 1883,user1883@bank,1759.47,SUCCESS,0
2cd1e368-0b4a-4de7-9933-73c66ce42c8a,2024-09-05 02:00:00,User 1912,user1912@bank,User 996,user996@bank,1232.37,SUCCESS,0
f7725570-db1e-46cd-b8b7-2adb1e1a1ffd,2023-12-23 08:00:00,User 1289,user1289@bank,User 766,user766@bank,1554.53,SUCCESS,0
3f839bad-2887-447f-945d-1bd9e1eaf615,2023-07-30 22:00:00,User 893,user893@bank,User 1771,user1771@bank,992.56,SUCCESS,0
829ef843-b827-42a6-a13b-38f38c4bfea7,2025-02-11 18:00:00,User 707,user707@bank,User 30,user30@bank,1818.49,SUCCESS,0
003bcf0b-191b-46df-b09c-f95fac41317a,2023-12-20 20:00:00,User 333,user333@bank,User 1917,user1917@bank,1934.2,SUCCESS,0
4be4bdb8-f158-483c-aa9d-c2e2e2363b9a,2023-02-01 17:25:00,User 1069,user1069@bank,User 401,user401@bank,4270.098,SUCCESS,1
ce3d15ca-423b-4f1a-8646-997182207039,2024-11-21 10:00:00,User 1762,user1762@bank,User 1547,user1547@bank,1483.75,SUCCESS,0
a01fb34f-0ff2-4127-99de-55243d5245cd,2023-05-17 03:00:00,User 324,user324@bank,User 123,user123@bank,273.16,SUCCESS,0
da94bb40-feae-434e-b56a-d71a632e9af3,2024-01-26 15:00:00,User 233,user233@bank,User 1237,user1237@bank,121.9,SUCCESS,0
93bd2af6-6229-4271-904d-8a0ba224f34f,2024-06-13 16:00:00,User 859,user859@bank,User 44,user44@bank,705.68,SUCCESS,0
8d1f83e1-88df-46d6-9756-f8eecb5f1632,2024-05-01 02:00:00,User 8,user8@bank,User 864,user864@bank,1446.5,SUCCESS,0
07617ec6-5d50-4280-a686-355cee9b6dd7,2025-01-04 13:00:00,User 903,user903@bank,User 916,user916@bank,1085.64,SUCCESS,0
86a04852-d8f1-4faa-abe6-76a82cac2d48,2023-08-03 22:00:00,User 1996,user1996@bank,User 936,user936@bank,508.03,SUCCESS,0
9ec5d9fc-7f10-48b9-abce-fac4be6cdc1d,2023-01-19 19:04:00,User 496,user496@bank,User 1578,user1578@bank,407.3,SUCCESS,1
e6ebf754-832c-4519-836b-c009cff8a990,2025-02-12 05:00:00,User 874,user874@bank,User 68,user68@bank,762.43,SUCCESS,0
db64ec42-d727-449c-9951-c8eefd267fbd,2023-04-14 11:00:00,User 1203,user1203@bank,User 967,user967@bank,1436.47,SUCCESS,0
5292d0dc-a9fc-43c1-8294-ea9bd495539c,2024-06-30 06:00:00,User 915,user915@bank,User 1822,user1822@bank,714.11,SUCCESS,0
868d4445-d5b1-4b14-a49d-8478b43610b1,2024-03-04 17:00:00,User 1286,user1286@bank,User 605,user605@bank,996.61,SUCCESS,0
866e4dc4-ea4e-45fa-8324-4e8ec83180ac,2025-01-13 02:00:00,User 116,user116@bank,User 1643,user1643@bank,366.16,SUCCESS,0
c8d54691-472e-42c7-b312-e37c720d6df5,2023-07-12 07:00:00,User 856,user856@bank,User 1403,user1403@bank,1210.35,SUCCESS,0
47f35f08-cdf1-42ee-be6a-aeab45c45109,2023-06-22 09:00:00,User 1105,user1105@bank,User 280,user280@bank,1764.23,SUCCESS,0
1f57cebf-58a5-4104-bd9a-2355f42f4b4b,2023-09-17 07:00:00,User 1127,user1127@bank,User 349,user349@bank,512.13,SUCCESS,0
139f7d55-7486-47de-a2d1-ecb84899ad7f,2025-02-15 08:00:00,User 884,user884@bank,User 351,user351@bank,1865.24,SUCCESS,0
15495267-4b4d-455f-8907-bfd14c006091,2024-03-08 05:00:00,User 1764,user1764@bank,User 354,user354@bank,1480.16,SUCCESS,0
46202cc8-a71d-4eff-ba35-21f5e5e4246d,2025-01-31 07:00:00,User 1731,user1731@bank,User 1988,user1988@bank,484.34,SUCCESS,0
ea7d7a6d-d256-4cf3-9771-1b00cd7c6711,2023-01-05 04:00:00,User 1767,user1767@bank,User 1239,user1239@bank,619.97,SUCCESS,0
f0e3be5c-229a-40ea-91b6-07979a0bd5be,2023-02-06 15:00:00,User 1733,user1733@bank,User 904,user904@bank,1437.39,SUCCESS,0
492bc735-15be-4b8b-8a41-45c14806070a,2025-02-17 05:00:00,User 264,user264@bank,User 234,user234@bank,1570.33,SUCCESS,0
46f19609-381e-40af-b30b-874682a85cfe,2023-12-08 05:00:00,User 1173,user1173@bank,User 741,user741@bank,1756.31,SUCCESS,0
f38d5812-629a-4479-a92d-f496f4b78ced,2023-02-14 00:00:00,User 642,user642@bank,User 281,user281@bank,1461.82,SUCCESS,0
787e91b7-796a-451a-b904-0b79461bc8b6,2023-09-28 04:00:00,User 1918,user1918@bank,User 1245,user1245@bank,1756.38,SUCCESS,0
5a925e46-400c-4873-b700-f9bf4a40ca46,2023-09-01 14:00:00,User 157,user157@bank,User 787,user787@bank,656.5,SUCCESS,0
ed126b61-f3d4-4d6a-92aa-28c9f8db233d,2023-06-11 22:00:00,User 715,user715@bank,User 1819,user1819@bank,393.76,SUCCESS,0
38ca8096-f60e-4504-a680-736feb626f55,2023-10-03 05:00:00,User 202,user202@bank,User 727,user727@bank,1240.22,SUCCESS,0
f4c15daa-fdd9-40f8-bdd1-28f463e6da7e,2023-11-24 01:00:00,User 1004,user1004@bank,User 568,user568@bank,1261.83,SUCCESS,0
1d41ddb5-5f28-46cb-a43c-94e7b0243ded,2024-05-11 01:00:00,User 1375,user1375@bank,User 483,user483@bank,1313.75,SUCCESS,0
61b57f6d-3e18-4efe-9029-b24eee242ae8,2023-02-12 09:00:00,User 1367,user1367@bank,User 705,user705@bank,1911.55,SUCCESS,0
ba6be009-eabd-4148-a1f7-c9f2eef06cfc,2025-01-20 10:00:00,User 1122,user1122@bank,User 275,user275@bank,1394.48,SUCCESS,0
b9f0c7cf-eb2a-4c17-83b0-85a8ce9dc133,2023-04-06 22:00:00,User 918,user918@bank,User 1546,user1546@bank,628.83,SUCCESS,0
f3a172f6-52da-463d-b6cf-2420a1c53603,2024-10-06 11:00:00,User 1576,user1576@bank,User 1941,user1941@bank,1906.59,SUCCESS,0
661552f1-846f-49c9-b015-90e28d5f2588,2024-12-14 01:00:00,User 1692,user1692@bank,User 1077,user1077@bank,137.38,SUCCESS,0
223d1822-9caa-487b-8a70-a35b0543fa2e,2024-08-26 01:00:00,User 1526,user1526@bank,User 458,user458@bank,420.64,SUCCESS,0
77809513-c111-4805-9547-f331acec2fbc,2024-02-24 19:00:00,User 702,user702@bank,User 39,user39@bank,1359.14,SUCCESS,0
78d5781b-60f8-4b3a-b0a7-373f5a828e03,2023-06-04 06:00:00,User 125,user125@bank,User 1317,user1317@bank,1152.98,SUCCESS,0
35c341cc-6116-4549-9e23-6724d7e16f07,2024-11-05 05:00:00,User 1202,user1202@bank,User 87,user87@bank,608.62,SUCCESS,0
f8eb9344-0ac6-4253-8c9b-485dab8a7676,2023-03-08 15:00:00,User 1563,user1563@bank,User 585,user585@bank,1322.86,SUCCESS,0
39611165-ec4b-4a6b-a710-26e35d58e5ea,2024-12-21 09:00:00,User 1692,user1692@bank,User 228,user228@bank,611.1,SUCCESS,0
a42e008c-fcb2-4975-9e9f-1be61d916a30,2025-02-05 19:00:00,User 423,user423@bank,User 1514,user1514@bank,1280.54,SUCCESS,0
a4cdf0c6-3c58-4984-ad04-5e03e8991f6f,2024-05-09 19:00:00,User 498,user498@bank,User 535,user535@bank,1886.34,SUCCESS,0
711a653a-ca88-4e48-a64f-4f4384cdc927,2024-10-17 03:00:00,User 1409,user1409@bank,User 1177,user1177@bank,1617.18,SUCCESS,0
f042faac-0631-432b-948f-7233114ceb7d,2024-11-14 00:00:00,User 792,user792@bank,User 716,user716@bank,585.42,SUCCESS,0
6797ee2b-aab0-4b79-a085-78d9322841bc,2024-02-01 00:00:00,User 1008,user1008@bank,User 35,user35@bank,784.44,SUCCESS,0
0e6fa148-34b7-4bab-b3e4-5d649311b99e,2024-01-14 17:00:00,User 1303,user1303@bank,User 1299,user1299@bank,788.9,SUCCESS,0
88f1e80d-e73c-4a18-96ff-44f9365bfacc,2024-11-17 06:00:00,User 357,user357@bank,User 387,user387@bank,225.21,SUCCESS,0
3e2dd591-01dc-4a99-9a10-f4fec58145ba,2024-09-16 14:00:00,User 1472,user1472@bank,User 1650,user1650@bank,1120.07,SUCCESS,0
7d1046ba-3230-4e77-8793-f74b4c0d1ef5,2024-01-14 04:00:00,User 209,user209@bank,User 24,user24@bank,833.82,SUCCESS,0
884da2fb-017e-4bb6-95e5-64e7a345e0cf,2024-08-05 19:00:00,User 889,user889@bank,User 1603,user1603@bank,1209.66,SUCCESS,0
94994553-50aa-4563-80d5-0ac807156fbe,2023-04-17 09:00:00,User 140,user140@bank,User 1323,user1323@bank,966.36,SUCCESS,0
30b7b28b-8d27-487f-94f6-65b86aca2fb4,2024-11-26 16:00:00,User 1077,user1077@bank,User 1412,user1412@bank,57.34,SUCCESS,0
30e6b98c-5aca-4fcb-b93b-f32f86516c4a,2024-11-18 10:00:00,User 575,user575@bank,User 1175,user1175@bank,1665.14,SUCCESS,0
c0184cec-9eb2-4758-99dc-ca8677bead23,2023-02-13 02:26:00,User 1953,user1953@bank,User 1311,user1311@bank,2952.866,SUCCESS,1
a6217c0e-aa26-483f-b81c-a4c9a4f6c5ed,2023-03-14 00:00:00,User 1070,user1070@bank,User 1914,user1914@bank,568.43,SUCCESS,0
e17c62f6-5516-455a-8a97-cbb0813dc159,2023-08-24 18:00:00,User 972,user972@bank,User 888,user888@bank,642.45,SUCCESS,0
4501bef4-0d42-4557-b928-d00f29203e77,2023-02-08 07:08:00,User 255,user255@bank,User 1322,user1322@bank,2638.13,SUCCESS,1
da848fc1-ab05-4f4e-af74-dc32c6755c4c,2024-11-25 15:00:00,User 1563,user1563@bank,User 934,user934@bank,144.88,SUCCESS,0
62eac72e-8ec8-4211-a1ec-eedcd0174ec6,2023-05-20 00:00:00,User 224,user224@bank,User 86,user86@bank,1396.08,SUCCESS,0
741c4a46-2c0b-44a8-884a-8f085acbc0ea,2023-03-29 18:00:00,User 1657,user1657@bank,User 570,user570@bank,1017.03,SUCCESS,0
3a0c4458-7e49-4539-a41d-42211a314217,2024-09-25 06:00:00,User 1828,user1828@bank,User 1397,user1397@bank,292.26,SUCCESS,0
07fe1cb4-2832-4be9-a5fa-0d5d5f0db0a8,2023-01-15 04:00:00,User 1142,user1142@bank,User 1851,user1851@bank,1769.23,SUCCESS,0
f27f98b2-ec58-4981-9a17-989e7a75286c,2025-02-03 11:00:00,User 1856,user1856@bank,User 1392,user1392@bank,1573.3,SUCCESS,0
dbf0e96d-5fb6-48b2-b400-451a6aaa21ed,2024-06-27 15:00:00,User 1522,user1522@bank,User 1194,user1194@bank,1108.23,SUCCESS,0
72f90e31-698d-492a-8c8b-930f52a917be,2023-04-21 16:00:00,User 448,user448@bank,User 458,user458@bank,435.38,SUCCESS,0
89133386-be87-4832-b641-b3418888f2ab,2023-01-31 05:02:00,User 1168,user1168@bank,User 382,user382@bank,2077.83,SUCCESS,1
3fd7dbb0-a2ad-48a3-ad5f-7cb7e34f3e6d,2024-06-08 19:00:00,User 728,user728@bank,User 1241,user1241@bank,1686.22,SUCCESS,0
bbf7dad5-c587-429b-8889-c7a4eaec9f7b,2023-06-17 10:00:00,User 768,user768@bank,User 252,user252@bank,1927.28,SUCCESS,0
180e50da-494a-4b45-af77-03df43e6b32d,2024-02-16 00:00:00,User 1676,user1676@bank,User 1284,user1284@bank,1646.93,SUCCESS,0
f91e1878-9317-4d0d-9db0-8aa1dcb694f1,2023-06-08 07:00:00,User 1261,user1261@bank,User 280,user280@bank,1047.8,SUCCESS,0
8c16de12-5291-43b0-8ed1-d2355e5bc5a3,2023-02-11 10:11:00,User 184,user184@bank,User 870,user870@bank,176.13,SUCCESS,1
b5405809-8076-4cb6-a65a-ebb29bbce039,2023-03-14 14:00:00,User 868,user868@bank,User 1905,user1905@bank,160.82,SUCCESS,0
957805ee-8c90-493d-ba6d-7fc2c4fc1031,2025-01-16 11:00:00,User 1740,user1740@bank,User 173,user173@bank,470.54,SUCCESS,0
0c06ead3-2d47-4555-aa3b-efafa6e676de,2024-12-20 18:00:00,User 1496,user1496@bank,User 1787,user1787@bank,1126.89,SUCCESS,0
19bf6f00-b5d9-4305-b8a9-843a7383179b,2023-04-26 04:00:00,User 929,user929@bank,User 236,user236@bank,1184.28,SUCCESS,0
7b11e9be-1e2a-4077-87a3-f07eabfbea07,2023-10-12 15:00:00,User 365,user365@bank,User 48,user48@bank,186.3,SUCCESS,0
de6535ae-f6c3-4a71-a4b0-cd6fe44d6157,2024-02-07 03:00:00,User 14,user14@bank,User 94,user94@bank,1595.88,SUCCESS,0
41b206a5-d39f-4a35-85a1-5558ad8ec514,2023-01-15 18:10:00,User 1696,user1696@bank,User 592,user592@bank,491.92,SUCCESS,1
4c572a2b-f1a4-4768-879a-8b7754ad84e9,2024-12-19 18:00:00,User 1196,user1196@bank,User 1845,user1845@bank,919.5,SUCCESS,0
f0fd8b94-1b68-4edc-9a8e-947f32dd09a8,2023-07-06 11:00:00,User 509,user509@bank,User 1755,user1755@bank,570.19,SUCCESS,0
e8552450-fa3e-4791-9a32-e25028d4a9b5,2023-10-22 12:00:00,User 479,user479@bank,User 1018,user1018@bank,842.68,SUCCESS,0
e1212bcf-a259-44ea-98a3-22db00e6663b,2024-04-17 22:00:00,User 289,user289@bank,User 1460,user1460@bank,673.13,SUCCESS,0
58985858-7e67-4b58-9819-d35b4bc6d9d5,2024-02-05 23:00:00,User 1782,user1782@bank,User 53,user53@bank,1809.31,SUCCESS,0
e3b5c5f8-6e49-4043-9be0-5af9c2f19193,2025-02-27 01:00:00,User 239,user239@bank,User 1764,user1764@bank,725.62,SUCCESS,0
6b27eee3-02b3-4caa-b41a-c57b33c888f4,2024-12-27 17:00:00,User 1315,user1315@bank,User 724,user724@bank,1491.47,SUCCESS,0
bf0d75d1-47bf-4b2b-83bd-ca668b08e7dc,2024-03-04 18:00:00,User 1564,user1564@bank,User 1013,user1013@bank,707.31,SUCCESS,0
bf9d527b-1382-4b6a-803f-cc59737c44a5,2023-01-10 11:02:00,User 839,user839@bank,User 106,user106@bank,182.27,SUCCESS,1
d45391b9-99c9-4f72-b827-d26c1de40cb4,2023-01-25 20:26:00,User 162,user162@bank,User 1637,user1637@bank,3626.2449999999994,SUCCESS,1
f23d1090-58dc-4a22-a375-06f10190b7b2,2023-09-30 07:00:00,User 135,user135@bank,User 508,user508@bank,897.22,SUCCESS,0
5e052f9d-b1cb-42bb-aaa7-9e64878f79f8,2024-03-28 11:00:00,User 40,user40@bank,User 1407,user1407@bank,253.52,SUCCESS,0
63a31dfe-b376-4989-a8bf-5d3b6651d77f,2024-02-11 09:00:00,User 1684,user1684@bank,User 568,user568@bank,136.25,SUCCESS,0
438974b3-2575-4968-b38c-db0e56fc5d47,2023-10-04 18:00:00,User 1305,user1305@bank,User 433,user433@bank,1428.12,SUCCESS,0
3f8e3e47-2b3f-4137-a3f9-dd55a6e18bba,2023-01-15 18:30:00,User 1842,user1842@bank,User 899,user899@bank,102.62,SUCCESS,1
d27eb9de-c663-4b89-b30e-88879e9be3cc,2023-02-07 02:00:00,User 353,user353@bank,User 1164,user1164@bank,378.17,SUCCESS,0
6289de86-f400-49e6-b4b4-1f70eab8f0dd,2023-01-16 00:00:00,User 1485,user1485@bank,User 879,user879@bank,455.8,SUCCESS,0
